index,artist,country
1156,Paul & Linda McCartney,GB
1157,Paul Anka,CA
1158,Paul Davis,US
1159,Paul Humphrey & His Cool Aid Chemists,XX
1160,Paul Kelly,AU
1161,Paul McCartney,GB
1162,Paul Nicholas,GB
1165,Paul Stanley,US
1166,Paul Stookey,US
1167,Paul Williams,GB
1168,Paula Webb,GB
1169,Peace,US
1170,Peaches & Herb,US
1171,Penny Mclean,AT
1172,People's Choice,US
1173,Percy Sledge,US
1174,Perry Botikin Jr.,US
1175,Perry Como,US
1176,Pete Wingfield,GB
1177,Peter Brown,US
1178,Peter Frampton,GB
1179,Peter Gabriel,GB
1180,Peter Mccann,US
1181,Peter Nero,US
1182,Peter Shelley,GB
1183,Peter Skellern,GB
1184,Peter Tosh,JM
1185,Peter Yarrow,US
1186,"Peter, Paul & Mary",US
1187,Petula Clark,GB
1188,Philadelphia International All Stars,XX
1189,Philly Cream,US
1190,Philly Devotions,XX
1193,Pickettywitch,GB
1194,Pilot,GB
1195,Pink Floyd,XX
1196,Pink Lady,JP
1197,Plastic Bertrand,BE
1200,Player,US
1201,Pleasure,US
1202,Pockets,US
1203,Poco,US
1204,Polly Brown,GB
1205,Ponderosa Twins + One,US
1206,Pop-Tops,XX
1207,Potliquor,XX
1208,Pousette-Dart Band,US
1209,Pratt & McClain,US
1210,Prelude,GB
1211,Prince,US
1212,Prism,CA
1213,Procol Harum,GB
1214,Pure Prairie League,US
1215,Purple Reign,XX
1216,Python Lee Jackson,AU
1217,Q,AU
1218,Queen,GB
1219,Quicksilver Messenger Service,US
1220,Quincy Jones,US
1221,R. Dean Taylor,CA
1222,R.B. Greaves,US
1223,REO Speedwagon,US
1224,Raeletts,XX
1225,Rainbow,GB
1226,Ralfi Pagan,XX
1227,Ralph Carter,US
1228,Ram Jam,US
1229,Ramones,US
1230,Ramsey Lewis,US
1231,Randy Brown,US
1232,Randy Edelman,US
1233,Randy Newman,US
1234,Randy VanWarmer,US
1235,Rare Earth,US
1236,Raspberries,US
1237,Ray Charles,US
1238,Ray Price,US
1239,Ray Sawyer,US
1240,Ray Stevens,US
1241,Raydio,US
1242,Razzy,XX
1243,Red Eye,DE
1244,Red Sovine,US
1245,Redbone,US
1246,Redeye,DE
1247,Reparata,US
1248,Reuben Howell,US
1249,Reunion,XX
1250,Revelation,US
1251,Rex Smith,US
1252,Rhythm Heritage,US
1253,Richard Cocciante,IT
1254,Richard Harris,IE
1255,Richie Furay,US
1256,Richie Havens,US
1257,Rick Cunha,US
1258,Rick Dees & His Cast Of Idiots,US
1259,Rick Derringer,US
1260,Rick James,US
1261,Rick Nelson,US
1262,Rick Nelson And The Stone Canyon Band,US
1263,Rick Springfield,AU
1264,Rickie Lee Jones,US
1265,Ringo Starr,GB
1266,Ripple,US
1269,Robert Gordon,US
1270,Robert John,US
1271,Robert Palmer,GB
1272,Roberta Flack,US
1273,Robin Gibb,GB
1274,Robin McNamara,US
1275,Robin Trower,GB
1276,Rock Flowers,XX
1277,Rockets,FR
1278,Rod Hart,XX
1279,Rod Stewart,GB
1280,Roger Daltrey,GB
1281,Roger Voudouris,US
1282,Roger Whittaker,GB
1283,Ron Banks And The Dramatics,US
1284,Ronnie Dyson,US
1285,Ronnie Hawkins,CA
1286,Ronnie McDowell,US
1287,Ronnie Milsap,US
1288,Ronnie Spector,US
1289,Rose Colored Glass,XX
1290,Rose Royce,US
1291,Rotary Connection,US
1292,Roxy Music,GB
1293,Roy Clark,US
1294,Roy Head,US
1295,Roy Rogers,US
1296,Rozetta Johnson,XX
1297,Rubicon,US
1298,Ruby Winters,US
1299,Rufus,DE
1300,Rufus Thomas,US
1301,Runt,US
1302,Rupert Holmes,US
1303,Rush,CA
1304,Rusty Wier,US
1305,S.S.O.,KR
1306,Sad Cafe,GB
1307,Sailcat,US
1308,Saint Tropez,US
1309,Salvage,XX
1310,Sam Neely,US
1311,Samantha Sang,AU
1312,Sami Jo,US
1313,Sammi Smith,US
1314,"Sammy Davis, Jr. with The Mike Curb Congregation",US
1315,Sammy Hagar,US
1316,Sammy Johns,US
1317,Santa Esmeralda,FR
1318,Santana,US
1319,Sarah Dash,US
1320,Savoy Brown,GB
1321,Scott English,US
1322,Sea Level,US
1323,Seals & Crofts,US
1324,Seatrain,US
1325,Sha Na Na,US
1326,Shalamar,US
1327,Sharon Paige and Harold Melvin,US
1328,Shaun Cassidy,US
1329,Shawn Phillips,US
1330,Sherbet,AU
1331,Shirley & Squirrely,US
1332,Shirley And Company,US
1333,Shirley Bassey,XX
1334,Shirley Brown,US
1335,Shirley Caesar,US
1336,Shoes,US
1337,Silver,US
1338,Silver Convention,DE
1339,Silvetti,MX
1340,Simon & Garfunkel,US
1341,Simon Stokes,US
1342,Sir Monti Rock III,XX
1343,Sister Janet Mead,AU
1344,Sister Sledge,US
1345,Skylark,IT
1346,Slade,GB
1347,Slave,US
1348,Sly & The Family Stone,US
1349,Sly Stone,US
1350,Smith,US
1353,Smokie,GB
1354,Snail,US
1355,Sniff 'n' the Tears,GB
1356,Solomon Burke,US
1357,Sonny & Cher,US
1358,Sonny Geraci,US
1359,Sonny James,US
1360,Sons Of Champlin,US
1361,Soul Train Gang,XX
1362,Sounds Of Sunshine,US
1363,South Shore Commission,XX
1364,Southcote,XX
1365,Southside Johnny & The Asbury Jukes,US
1366,Space,GB
1367,Special Delivery,XX
1368,Spellbound,DE
1369,Spin,JP
1370,Spinners,US
1371,Spiral Starecase Featuring: Pat Upton,US
1372,Spirit,US
1373,Splinter,GB
1374,Springwell,US
1375,Spyro Gyra,US
1376,Stallion,DE
1377,Stampeders,CA
1378,Starbuck,US
1379,Stargard,US
1380,Stark & McBrien,XX
1381,Starland Vocal Band,US
1382,Starz,US
1383,Stealers Wheel,GB
1384,Steam,US
1385,Steely Dan,XX
1386,Stephanie Mills,US
1387,Stephen Bishop,US
1388,Stephen Stills,US
1389,Steppenwolf,US
1390,Steve & Eydie,US
1391,Steve Alaimo,US
1392,Steve Dahl And Teenage Radiation,US
1393,Steve Forbert,US
1394,Steve Harley And Cockney Rebel,GB
1395,Steve Mandell,US
1396,Steve Martin,US
1397,Steve Martin And The Toot Uncommons,XX
1398,Steve Miller,US
1399,Steve Sperry,US
1402,Stillwater,US
1403,Stonebolt,XX
1404,Stoney & Meatloaf,XX
1407,Street People,XX
1408,Styx,US
1409,Sugar Bears,XX
1410,Sugarhill Gang,US
1411,Sugarloaf,US
1412,Sun,US
1413,Sundown Company,XX
1414,Supertramp,GB
1415,Susan Collins,US
1418,Susan Raye,US
1419,Sutherland Brothers And Quiver,GB
1420,Suzi Quatro,US
1421,Suzy And The Red Stripes,GB
1422,Sweathog,US
1423,Sweeney Todd,CA
1424,Sweet,GB
1425,Sweet Dreams,GB
1426,Sweet Sensation,GB
1427,Switch,GB
1428,Syl Johnson,US
1429,Sylvester,US
1430,Sylvia,DE
1431,Sylvia And The Moments,XX
1432,Syndicate Of Sound,US
1433,Syreeta,US
1434,T-Connection,XX
1435,T. Rex,GB
1436,T.G. Sheppard,US
1437,T.M.G.,XX
1438,Taka Boom,US
1439,Talking Heads,US
1440,Tamiko Jones,US
1441,Tammi Terrell,US
1442,Tammy Wynette,US
1443,Tanya Tucker,US
1444,Tasha Thomas,US
1445,Tavares,US
1446,Ted Nugent,US
1447,Teddy Pendergrass,US
1448,Teegarden & Van Winkle,US
1449,Ten Wheel Drive,US
1450,Ten Years After,GB
1451,Teri DeSario,US
1452,Terry Black & Laurel Ward,XX
1453,Terry Bradshaw,US
1454,Terry Cashman,US
1455,Terry Huff,XX
1456,Terry Jacks,CA
1457,Terry Nelson,XX
1458,Tex Ritter,US
1459,The 21st Century,XX
1462,The 5 Stairsteps,XX
1463,The 5th Dimension,XX
1464,The 8th Day,XX
1465,The Alan Parsons Project,GB
1466,The Allman Brothers Band,US
1467,The Archies,US
1468,The Assembled Multitude,US
1469,The Association,US
1470,The Atlanta Disco Band,XX
1471,The Babys,GB
1474,The Band Of The Black Watch,XX
1475,The Bar-Kays,US
1476,The Barron Knights,GB
1477,The Beach Boys,US
1478,The Beatles,GB
1479,The Beginning Of The End,BS
1480,The Believers,US
1481,The Bells,XX
1482,The Blackbyrds,US
1483,The Blend,XX
1484,The Blue Notes,US
1485,The Blue Ridge Rangers,XX
1486,The Box Tops,US
1487,The Boys In The Band,XX
1488,The Brecker Brothers,US
1489,The Brooklyn Bridge,US
1490,The Brotherhood Of Man,GB
1493,The Buggles,GB
1494,The Buoys,US
1495,The Byrds,US
1496,The Caboose,XX
1497,The Captain & Tennille,US
1498,The Cars,US
1499,The Chakachas,BE
1500,The Champs' Boys Orchestra,US
1501,The Charlie Daniels Band,US
1502,The Chi-lites,US
1503,The Choice Four,XX
1504,The Chris Stainton Band,GB
1505,The Clique,US
1506,The Coasters,US
1507,The Continental 4,XX
1508,The Courtship,XX
1509,The Crusaders,US
1510,The Cuff Links,US
1511,The DeFranco Family,CA
1512,The Deadly Nightshade,US
1513,The Delegates,XX
1514,The Delfonics,US
1515,The Dells,US
1516,The Dillards,US
1517,The Dirt Band,XX
1518,The Disco Sound Of Andre Gagnon,XX
1521,The Dixie Hummingbirds,US
1522,The Don Harrison Band,US
1523,The Doobie Brothers,US
1524,The Doors,US
1525,The Dramatics,US
1526,The Ebonys,US
1527,The Edwin Hawkins Singers,US
1528,The Electric Express,US
1529,The Eleventh Hour,XX
1530,The Elton John Band,GB
1533,The English Congregation,GB
1534,The Fabulous Rhinestones,US
1535,The Fantastics,XX
1536,The Faragher Bros.,GB
1537,The First Class,XX
1538,The First Edition,US
1539,The Five Stairsteps,XX
1540,The Flame,ZA
1541,The Flaming Ember,US
1542,The Floaters,US
1543,The Flying Lizards,GB
1544,The Flying Machine,GB
1545,The Fortunes,GB
1546,The Free Movement,US
1547,The Freedom Express,US
1548,The Friends Of Distinction,US
1549,The Fuzz,US
1550,The Gentrys,US
1551,The Gibson Brothers,US
1552,The Glass Bottle,XX
1553,The Glass House,US
1554,The Glitter Band,GB
1555,The Goodies,GB
1556,The Grass Roots,US
1557,The Grateful Dead,US
1558,The Guess Who,CA
1559,The Hamilton Philharmonic Orchestra,GB
1560,The Headboys,GB
1561,The Heart And Soul Orchestra,XX
1562,The Heartbreakers,US
1563,The Heyettes,XX
1564,The Heywoods,XX
1565,The Hillside Singers,US
1566,The Hollies,GB
1567,The Hollywood Stars,XX
1568,The Honey Cone,US
1569,The Hudson Brothers,US
1570,The Hues Corporation,US
1571,The Ides Of March,US
1572,The Ikettes,US
1573,The Illusion,US
1574,The Impressions,US
1575,The Incredible Bongo Band,US
1576,The Independents,US
1577,The Inmates,GB
1578,The Intrigues,US
1579,The Intruders,US
1580,The Isley Brothers,US
1581,The J. Geils Band,US
1582,The JB's,XX
1583,The Jacksons,US
1584,The Jaggerz,US
1585,The James Brown Soul Train,XX
1586,The James Gang,US
1587,The Jazz Crusaders,US
1588,The Jimmy Castor Bunch,US
1589,The Jones Girls,US
1590,The Joneses,US
1591,The Keane Brothers,US
1592,The Kendalls,US
1593,The Kiki Dee Band,XX
1594,The Kimberlys,US
1595,The Kinks,GB
1596,The Klowns,XX
1597,The Knack,US
1598,The Lettermen,US
1599,The London Symphony Orchestra/John Williams,GB
1600,The Lost Generation,US
1601,The Lovelites,US
1602,The Lovers,FR
1603,The Magic Lantern,GB
1604,The Magic Lanterns,GB
1605,The Main Ingredient,US
1606,The Mainstreeters,XX
1607,The Mamas & The Papas,US
1608,The Manhattan Transfer,US
1609,The Manhattans,US
1610,The Marc Tanner Band,US
1611,The Marmalade,GB
1612,The Marshall Tucker Band,US
1613,The McCrarys,US
1614,The Medicine Show,US
1615,The Meters,US
1616,The Michael Zager Band,US
1621,The Mixtures,AU
1622,The Mob,XX
1623,The Moments,US
1624,The Monkees,US
1625,The Monster Orchestra,US
1626,The Moody Blues,GB
1627,The Move,GB
1628,The Mystic Moods,US
1629,The Neighborhood,XX
1630,The New Birth,US
1631,The New Colony Six,US
1632,The New Hope,XX
1633,The New Seekers,GB
1634,The Newbeats,US
1635,The Newcomers,XX
1636,The Nite-Liters,XX
1637,The Nitty Gritty Dirt Band,US
1638,The O'Jays,US
1639,The Original Caste,CA
1640,The Originals,US
1641,The Osmond Brothers,US
1645,The Outlaws,US
1646,The Ovations,XX
1647,The Partridge Family Starring Shirley Jones,US
1648,The People's Choice,XX
1649,The Peppers,FR
1650,The Persuaders,US
1651,The Philarmonics,XX
1652,The Pipes And Drums And The Military Band Of The Royal Scots Dragoon Guards,GB
1653,The Pipkins,GB
1654,The Pointer Sisters,US
1655,The Police,GB
1656,The Poppy Family,CA
1657,The Presidents,XX
1658,The Raeletts,XX
1659,The Raes,CA
1660,The Raiders,XX
1661,The Ramones,US
1662,The Rascals,US
1663,The Rattles,DE
1664,The Ray Charles Orchestra,US
1665,The Ray Charles Singers,US
1666,The Real Thing,GB
1667,The Records,XX
1668,The Reflections,US
1669,The Righteous Brothers,US
1670,The Ritchie Family,US
1671,The Road Apples,XX
1672,The Rolling Stones,GB
1673,The Rowans,US
1674,The Rubettes,GB
1675,The Rubinoos,US
1676,The Salsoul Orchestra,US
1677,The Sandpipers,US
1678,The Sanford/Townsend Band,US
1679,The Satisfactions,US
1680,The Searchers,GB
1681,The Shocking Blue,NL
1682,The Shondells,XX
1683,The Silver Bullet Band,US
1684,The Sons Of Champlin,US
1685,The Soul Children,US
1686,The Soul City Symphony,US
1687,The Soul Explosions,XX
1688,The South Side Movement,XX
1689,"The Souther, Hillman, Furay Band",US
1690,The Southern California Community Choir,XX
1691,The Spinners,US
1692,The Sports,AU
1693,The Stairsteps,XX
1694,The Staple Singers,US
1695,The Statler Brothers,US
1696,The Steve Gibbons Band,GB
1697,The Steve Miller Band,US
1698,The Strangers,US
1699,The Stylistics,US
1700,"The Stylistics Featuring Russell Thompkins,Jr.",US
1701,The Sunshine Band,US
1704,The Supremes & Four Tops,US
1705,The Sweet,GB
1706,The Sylvers,US
1707,The Tarney/Spencer Band,US
1708,The Tee Set,NL
1709,The Temprees,US
1710,The Temptations,US
1711,The Tennessee Three,XX
1714,The Tijuana Brass,MX
1715,The Tokens,US
1716,The Trammps,US
1717,The Tubes,US
1718,The Turtles,US
1719,The Tymes,US
1720,The Undisputed Truth,US
1721,The Union Gap,US
1722,The Vandellas,US
1723,The Village Soul Choir,US
1724,The Wackers,CA
1725,The Wailers,JM
1726,The Walter Murphy Band,US
1727,The Watts 103rd Street Rhythm Band,US
1728,The Whatnauts & The Whatnaut Band,US
1729,The Whispers,US
1730,The Who,GB
1731,The Wing And A Prayer Fife & Drum Corps.,US
1732,The Wombles,GB
1733,The Wonder Band,XX
1734,The Youngbloods,US
1735,Thelma Houston,US
1736,Thin Lizzy,IE
1737,Think,DE
1738,Third World,JM
1739,Three Dog Night,US
1740,Tim Curry,GB
1741,Tim Davis,US
1742,Tim Moore,US
1743,Tim Weisberg,US
1744,Timmy Thomas,US
1745,Tin Tin,XX
1746,Toby Beau,US
1747,Today's People,XW
1750,Tom Clay,US
1751,Tom Johnston,US
1752,Tom Jones,XX
1753,Tom Parker,XX
1754,Tom Petty,US
1755,Tom Powers,XX
1756,Tom Scott,US
1757,Tom T. Hall,US
1758,Tommy Cash,US
1759,Tommy James,US
1760,Tommy Roe,US
1761,Tony Burrows,GB
1762,Tony Camillo's Bazuka,US
1763,Tony Cole,AU
1764,Tony DeFranco,XX
1765,Tony Joe White,US
1768,Toto,US
1769,Tower Of Power,US
1770,Traffic,GB
1771,"Traffic, Etc.",GB
1772,Travis Wammack,US
1773,Triumph,CA
1774,Trooper,CA
1775,Tufano & Giammarese,US
1776,Turley Richards,US
1777,Tuxedo Junction,XX
1778,Tycoon,US
1779,Tyrannosaurus Rex,GB
1780,Tyrone Davis,US
1781,U.S. 1,XX
1782,Ultimate,XX
1783,Uncle Dog,GB
1784,Undisputed Truth,US
1785,Universal Robot Band,XX
1786,Uriah Heep,GB
1787,Valerie Simpson,US
1788,Van Halen,US
1789,Van Mccoy,US
1790,Van Morrison,XX
1791,Vanity Fare,GB
1792,Vic Dana,US
1793,Vicki Lawrence,US
1794,Vicki Sue Robinson,US
1795,Vigrass & Osborne,XX
1796,Vikki Carr,US
1797,Village People,US
1798,Vincent Bell,XX
1799,Voyage,FR
1800,Wadsworth Mansion,US
1801,Waldo De Los Rios,AR
1802,Walter Egan,US
1803,Walter Jackson,US
1804,Walter Murphy & The Big Apple Band,US
1805,War,US
1806,Warren Zevon,US
1807,Waylon,US
1808,Waylon & Willie,US
1809,Waylon Jennings,US
1810,Wayne Newton,US
1811,Wednesday,US
1812,Wendy Waldman,US
1813,Wet Willie,US
1814,Whatnauts,US
1815,Whirlwind,GB
1816,White Plains,GB
1817,Wilbert Harrison,US
1818,Wild Cherry,US
1819,Wildfire,US
1820,William Bell,US
1821,William DeVaughn,US
1822,Willie Henderson,US
1823,Willie Hutch,US
1824,Willie Nelson,US
1825,Wilson Bros.,US
1826,Wilson Pickett,US
1827,Wilton Place Street Band,XX
1830,Witch Queen,XX
1831,Yes,GB
1832,Yvonne Elliman,US
1833,Yvonne Fair,US
1834,Z.Z. Hill,US
1835,ZZ Top,US
1836,Zwol,XX
,,UK
