index,artist,country
1287,Teena Marie,US
1288,Terence Trent D'Arby,US
1289,Teri DeSario,US
1290,Terri Gibbs,US
1291,Tesla,US
1292,Texas,GB
1293,The 2 Live Crew,US
1294,The 4 Seasons,XX
1295,The Adventures,GB
1296,The Afternoon Delights,XX
1297,The Alan Parsons Project,GB
1298,The Alarm,GB
1299,The Allman Brothers Band,US
1300,The American Comedy Network,XX
1301,The Animals,GB
1304,The Association,US
1305,The Atrractions,XX
1306,The B-52s,XX
1307,The Babys,GB
1308,The Bangles,US
1309,The Barbusters (Joan Jett And The Blackhearts),US
1312,The Beatles,GB
1313,The Beaver Brown Band,US
1314,The Belle Stars,GB
1315,The Blow Monkeys,GB
1316,The Boomtown Rats,IE
1317,The Boys,GB
1318,The Boys Band,XX
1319,The Breakfast Club,US
1320,The Brothers Johnson,US
1321,The Buggles,GB
1322,The California Raisins,US
1323,The Call,XX
1324,The Cantina Band,XX
1325,The Cars,US
1326,The Charlie Daniels Band,US
1327,The Chicago Bears Shufflin' Crew,XX
1328,The Church,AU
1329,The Clash,GB
1330,The Communards,GB
1331,The Contours,US
1332,The Cover Girls,US
1333,The Cretones,US
1334,The Crusaders,US
1335,The Cult,GB
1336,The Cure,GB
1337,The Deele,US
1338,The Del Fuegos,US
1339,The Dillman Band,XX
1340,The Dirt Band,XX
1341,The Doobie Brothers,US
1342,The Doolittle Band,XX
1343,The Doors,US
1344,The Dream Academy,GB
1345,The Electric Light Orchestra,GB
1346,The Escape Club,GB
1347,The Everly Brothers,US
1348,The Fabulous Thunderbirds,US
1349,The Family,US
1350,The Firm,GB
1351,The Fixx,GB
1352,The Flying Lizards,GB
1353,The Fools,XX
1354,The Frank Barber Orch.,US
1355,The Fresh Prince,US
1356,The Gap Band,US
1357,The Georgia Satellites,US
1358,The Graces,US
1359,The Gregg Allman Band,US
1360,The Headpins,CA
1361,The Heartbreakers ,US
1362,The Hollies,GB
1363,The Honeydrippers,GB
1364,The Human League,GB
1365,The Inmates,GB
1366,The Invisible Man's Band,US
1367,The Isley Brothers,US
1368,The J. Geils Band,US
1369,The Jacksons,US
1370,The Jags,GB
1371,The Jeff Healey Band,CA
1372,The Jets,US
1373,The Joe Chemay Band,US
1374,The John Hall Band,US
1375,The Johnny Average Band,XX
1376,The Jukes,XX
1377,The Kane Gang,GB
1378,The Kingbees,US
1379,The Kings,CA
1380,The Kinks,GB
1381,The Knack,US
1382,The Korgis,GB
1383,The Manhattan Transfer,US
1384,The Manhattans,US
1385,The Marshall Tucker Band,US
1386,The Monkees,US
1387,The Monroes,NO
1388,The Moody Blues,GB
1389,The Motels,US
1390,The Motors,GB
1391,The Nelson Riddle Orchestra,XX
1392,The Nylons,CA
1393,The O'Jays,US
1394,The Oak Ridge Boys,US
1395,The Other Ones,DE
1396,The Outfield,GB
1397,The Pasadenas,GB
1398,The Plastic Ono Band,GB
1399,The Plimsouls,US
1400,The Pointer Sisters,US
1401,The Police,GB
1402,The Power Station,US
1403,The Producers,US
1404,The Reddings,US
1405,The Replacements,US
1406,The Revolution,US
1407,The Rings,US
1408,The Robert Cray Band,US
1409,The Rolling Stones,GB
1410,The Romantics,US
1411,The Rovers,CA
1412,The S.O.S. Band,US
1413,The Shot,XX
1414,The Silencers,GB
1415,The Silver Bullet Band,US
1416,The Smithereens,US
1417,The Spinners,US
1418,The Star Wars Intergalactic Droid Choir & Chorale,XX
1419,The Steve Miller Band,US
1420,The Stompers,US
1421,The Style Council,GB
1422,The System,US
1423,The Tarney,XX
1424,The Temptations,US
1425,The Time,US
1426,The Timelords,GB
1427,The Tourists,GB
1428,The Truth,XX
1429,The Tubes,US
1430,The Vapors,GB
1431,The Vels,US
1432,The Venetians,AU
1433,The Waitresses,US
1434,The Weather Girls,US
1435,The Whispers,US
1436,The Who,GB
1437,The Wild Pair,XX
1438,Thirty Eight Special,US
1439,Thomas Dolby,GB
1440,Thompson Twins,GB
1441,Tia,DE
1442,Tierra,US
1443,Tiffany,US
1444,Tiggi Clay,XX
1445,Tight Fit,GB
1446,Tijuana Brass,MX
1447,Timbuk 3,XX
1448,Times Two,US
1449,Timex Social Club,US
1450,Timmy Thomas,US
1451,Timothy B. Schmit,US
1454,Toby Beau,US
1455,Todd Rundgren,US
1456,Together? (Soundtrack),XX
1457,Tom Johnston,US
1458,Tom Jones,XX
1459,Tom Kimmel,US
1462,Tom Petty And The Heartbreakers,US
1463,Tom Tom Club,US
1464,Tommy Conwell And The Young Rumblers,US
1465,Tommy James,US
1466,Tommy Page,US
1467,Tommy Shaw,US
1468,Tommy Tutone,US
1469,Tone-Loc,XX
1470,Toni Basil,US
1471,Toni Childs,US
1472,Tony Carey,US
1473,Tony Joe White,US
1474,Tony Terry,US
1475,Tony Toni Tone,US
1476,Tora Tora,XX
1477,Toronto,CA
1478,Total Coelo,GB
1479,Toto,US
1480,Touch,US
1481,Tracey Ullman,GB
1482,Tracie Spencer,US
1483,Tracy Chapman,US
1484,Trans-X,XX
1485,Transvision Vamp,GB
1486,Traveling Wilburys,US
1487,Triumph,CA
1488,Turley Richards,US
1489,Twennynine,XX
1490,Twilight 22,XX
1491,Twisted Sister,US
1492,Tyrone Davis,US
1493,U2,IE
1494,UB40,GB
1495,USA For Africa,US
1496,UTFO,US
1497,Ultravox,GB
1498,Underworld,GB
1499,Unipop,XX
1500,Uptown,KR
1501,Urgent,US
1502,Utopia,US
1503,Valerie Carter,US
1504,Van Halen,US
1505,Van Stephenson,US
1506,Vandenberg,NL
1507,Vanessa Williams,US
1508,Vangelis,GR
1509,Vanity,GB
1510,Vaughan Mason And Crew,US
1511,Vesta,XX
1512,Victoria Principal,XX
1513,Vitamin Z,GB
1514,Vixen,US
1515,Voices Of America,US
1516,Vonda Shepard,US
1517,Wa Wa Nee,AU
1518,Wall Of Voodoo,US
1519,Walter Egan,US
1520,Walter Murphy,US
1521,Wang Chung,GB
1522,War,US
1523,Warrant,US
1524,Warren Zevon,US
1525,Was (Not Was),US
1526,Waterfront,XX
1527,Wax,GB
1528,Waylon,US
1529,Waylon & Willie,US
1530,Wayne Massey,XX
1531,Wayne Newton,US
1532,Weird Al Yankovic,US
1533,Wendy And Lisa,US
1534,Wendy Fraser,US
1535,West Street Mob,US
1536,Wet Wet Wet,GB
1537,Wham!,GB
1538,What Is This,US
1539,When In Rome,GB
1540,Whistle,US
1541,White Lion,US
1542,Whitesnake,GB
1546,Whodini,US
1547,Wild Blue,JP
1548,Will To Power,US
1551,"Willis ""The Guard"" & Vigorish",XX
1552,Winger,US
1553,Wings,GB
1554,Wolf,DE
1555,World Party,GB
1556,XTC,GB
1557,Y&T,XX
1558,Yarbrough & Peoples,US
1559,Yaz,GB
1560,Yazz And The Plastic Population,GB
1561,Yello,CH
1562,Yellow Magic Orchestra,JP
1563,Yes,GB
1564,Yipes!!,US
1565,Yoko Ono,XX
1566,Young M.C.,US
1567,Yutaka,JP
1568,Yvonne Elliman,US
1569,ZZ Top,US
1570,Zapp,US
1571,Zebra,FR
1572,Ziggy Marley And The Melody Makers,US
1573,a-ha,CA
